"film_id","title","most_recent","rental_id","rental_rate","inventory_id","rental_duration","rental_period"
433,"Horn Working","2005-05-31 10:22:54",1077,"2.99",1986,4,2
805,"Sleepless Monsoon","2005-05-31 10:28:33",1078,"4.99",3682,5,3
59,"Bear Graceland","2005-05-31 10:48:17",1079,"2.99",268,4,8
764,"Saturday Lambs","2005-05-31 10:55:26",1080,"4.99",3491,3,3
987,"Words Hunter","2005-05-31 10:56:32",1081,"2.99",4524,3,6
985,"Wonderland Christmas","2005-05-31 11:02:01",1082,"4.99",4510,4,5
522,"Life Twisted","2005-05-31 11:04:48",1083,"2.99",2393,4,5
1000,"Zorro Ark","2005-05-31 11:10:17",1084,"4.99",4577,3,1
68,"Betrayed Rear","2005-05-31 11:15:43",1085,"4.99",301,5,7
639,"Opposite Necklace","2005-05-31 11:17:37",1086,"4.99",2909,7,6
95,"Breakfast Goldfinger","2005-05-31 11:18:08",1087,"4.99",431,5,4
869,"Suspects Quills","2005-05-31 11:35:13",1088,"2.99",3988,4,6
828,"Spiking Element","2005-05-31 11:38:29",1089,"2.99",3784,7,2
732,"Rings Heartbreakers","2005-05-31 12:03:44",1090,"0.99",3329,5,2
843,"Steel Santa","2005-05-31 12:11:04",1091,"4.99",3853,4,4
964,"Waterfront Deliverance","2005-05-31 12:15:57",1092,"4.99",4412,4,3
473,"Jacket Frisco","2005-05-31 12:32:26",1093,"2.99",2189,5,3
834,"Spoilers Hellfighters","2005-05-31 13:03:49",1094,"0.99",3810,4,5
992,"Wrath Mile","2005-05-31 13:15:41",1095,"0.99",4546,5,5
237,"Divorce Shining","2005-05-31 13:30:49",1096,"2.99",1066,3,9
494,"Karate Moon","2005-05-31 13:38:42",1097,"0.99",2285,4,1
234,"Disturbing Scarface","2005-05-31 13:51:48",1098,"2.99",1050,6,9
205,"Dances None","2005-05-31 13:54:48",1099,"0.99",924,3,5
71,"Bilko Anonymous","2005-05-31 14:03:21",1100,"4.99",316,3,6
260,"Dude Blindness","2005-05-31 14:13:59",1101,"4.99",1174,3,7
445,"Hyde Doctor","2005-05-31 14:20:29",1102,"2.99",2052,5,4
693,"Potter Connecticut","2005-05-31 14:24:18",1103,"2.99",3154,5,9
353,"Gentlemen Stage","2005-05-31 14:30:01",1104,"2.99",1619,6,5
373,"Graduate Lord","2005-05-31 14:33:56",1105,"2.99",1708,7,7
911,"Trip Newton","2005-05-31 14:36:52",1106,"4.99",4185,7,1
756,"Saddle Antitrust","2005-05-31 15:04:05",1107,"2.99",3449,7,7
561,"Mask Peach","2005-05-31 15:05:12",1108,"2.99",2562,6,9
442,"Hunting Musketeers","2005-05-31 15:12:15",1109,"2.99",2031,6,9
452,"Illusion Amelie","2005-05-31 15:22:51",1110,"0.99",2085,4,7
252,"Dream Pickup","2005-05-31 15:24:19",1111,"2.99",1137,6,8
535,"Love Suicides","2005-05-31 15:51:39",1112,"0.99",2453,6,3
450,"Idols Snatchers","2005-05-31 15:58:44",1113,"2.99",2078,5,5
496,"Kick Savannah","2005-05-31 16:00:33",1114,"0.99",2287,3,1
463,"Instinct Airport","2005-05-31 16:07:09",1115,"2.99",2140,4,4
299,"Factory Dragon","2005-05-31 16:10:46",1116,"0.99",1356,4,1
897,"Torque Bound","2005-05-31 16:15:31",1117,"4.99",4125,3,4
48,"Backlash Undefeated","2005-05-31 16:23:02",1118,"4.99",213,3,3
962,"Wasteland Divine","2005-05-31 16:34:27",1119,"2.99",4401,7,2
637,"Open African","2005-05-31 16:37:14",1120,"4.99",2897,7,4
369,"Goodfellas Salute","2005-05-31 16:37:36",1121,"4.99",1691,4,6
305,"Fatal Haunted","2005-05-31 16:39:33",1122,"2.99",1392,6,4
29,"Antitrust Tomatoes","2005-05-31 16:48:43",1123,"2.99",142,5,2
995,"Yentl Idaho","2005-05-31 16:49:34",1124,"4.99",4560,5,4
260,"Dude Blindness","2005-05-31 17:23:44",1125,"4.99",1172,3,1
608,"Murder Antitrust","2005-05-31 17:27:45",1126,"2.99",2765,6,4
526,"Lock Rear","2005-05-31 17:45:49",1127,"2.99",2412,7,8
327,"Fool Mockingbird","2005-05-31 17:49:26",1128,"4.99",1496,3,5
85,"Bonnie Holocaust","2005-05-31 18:00:48",1129,"0.99",386,4,4
698,"Princess Giant","2005-05-31 18:13:57",1130,"2.99",3186,3,6
582,"Miracle Virtual","2005-05-31 18:44:19",1131,"2.99",2654,3,1
382,"Grit Clockwork","2005-05-31 18:44:53",1132,"0.99",1763,3,7
929,"Usual Untouchables","2005-05-31 19:12:21",1133,"4.99",4271,5,2
29,"Antitrust Tomatoes","2005-05-31 19:14:15",1134,"2.99",143,5,2
685,"Platoon Instinct","2005-05-31 19:15:11",1135,"4.99",3118,6,1
864,"Sundance Invasion","2005-05-31 19:19:36",1136,"0.99",3963,5,9
717,"Rear Trading","2005-05-31 19:20:14",1137,"0.99",3259,6,7
859,"Sugar Wonka","2005-05-31 19:30:27",1138,"4.99",3944,3,5
145,"Chisum Behavior","2005-05-31 19:34:52",1139,"4.99",666,5,6
816,"Snowman Rollercoaster","2005-05-31 19:36:30",1140,"0.99",3731,3,7
897,"Torque Bound","2005-05-31 19:42:02",1141,"4.99",4128,3,7
870,"Swarm Gold","2005-05-31 19:46:38",1142,"0.99",3998,4,5
577,"Mile Mulan","2005-05-31 19:53:03",1143,"0.99",2632,4,6
535,"Love Suicides","2005-05-31 20:04:10",1144,"0.99",2450,6,9
251,"Dragonfly Strangers","2005-05-31 20:13:45",1145,"4.99",1133,6,8
689,"Pollock Deliverance","2005-05-31 20:34:45",1146,"2.99",3134,5,3
135,"Chance Resurrection","2005-05-31 20:37:52",1147,"2.99",622,3,6
728,"Reunion Witches","2005-05-31 20:38:40",1148,"0.99",3307,3,2
78,"Blackout Private","2005-05-31 21:03:17",1149,"2.99",352,7,8
356,"Giant Troopers","2005-05-31 21:20:09",1150,"2.99",1632,5,3
284,"Enemy Odds","2005-05-31 21:29:00",1151,"4.99",1281,5,3
47,"Baby Hall","2005-05-31 21:32:17",1152,"4.99",210,5,4
598,"Mosquito Armageddon","2005-05-31 21:36:44",1153,"0.99",2725,6,10
599,"Mother Oleander","2005-05-31 21:42:09",1154,"0.99",2732,3,8
445,"Hyde Doctor","2005-05-31 22:17:11",1155,"2.99",2048,5,4
101,"Brotherhood Blanket","2005-05-31 22:37:34",1156,"0.99",460,3,1
317,"Fireball Philadelphia","2005-05-31 22:47:45",1157,"0.99",1449,4,2
356,"Giant Troopers","2005-06-14 22:53:33",1158,"2.99",1632,5,4
961,"Wash Heavenly","2005-06-14 22:55:13",1159,"4.99",4395,7,3
614,"Name Detective","2005-06-14 23:00:34",1160,"4.99",2795,5,4
369,"Goodfellas Salute","2005-06-14 23:07:08",1161,"4.99",1690,4,7
220,"Deer Virginian","2005-06-14 23:09:38",1162,"2.99",987,7,9
915,"Truman Crazy","2005-06-14 23:12:46",1163,"4.99",4209,7,9
807,"Sleuth Orient","2005-06-14 23:16:26",1164,"0.99",3691,4,2
625,"None Spiking","2005-06-14 23:16:27",1165,"0.99",2855,3,6
551,"Maiden Home","2005-06-14 23:17:03",1166,"4.99",2508,3,1
875,"Talented Homicide","2005-06-14 23:25:58",1167,"0.99",4021,6,4
952,"Wagon Jaws","2005-06-14 23:35:09",1168,"2.99",4368,7,5
236,"Divine Resurrection","2005-06-14 23:42:56",1169,"2.99",1062,4,2
533,"Lost Bird","2005-06-14 23:47:35",1170,"2.99",2444,4,3
890,"Tights Dawn","2005-06-14 23:50:11",1171,"0.99",4082,5,3
589,"Modern Dorado","2005-06-14 23:54:34",1172,"0.99",2685,3,2
234,"Disturbing Scarface","2005-06-14 23:54:46",1173,"2.99",1050,6,5
581,"Minority Kiss","2005-06-15 00:12:51",1174,"0.99",2653,4,6
716,"Reap Unfaithful","2005-06-15 00:15:15",1175,"2.99",3255,6,5
596,"Moonshine Cabin","2005-06-15 00:28:37",1176,"4.99",2715,4,6
413,"Hedwig Alter","2005-06-15 00:33:04",1177,"2.99",1897,7,1
559,"Married Go","2005-06-15 00:36:40",1178,"2.99",2553,7,6
177,"Connecticut Tramp","2005-06-15 00:36:50",1179,"4.99",816,4,7
686,"Pluto Oleander","2005-06-15 00:39:01",1180,"4.99",3119,5,6
651,"Packer Madigan","2005-06-15 00:42:17",1181,"0.99",2973,3,4
236,"Divine Resurrection","2005-06-15 00:45:21",1182,"2.99",1061,4,7
154,"Clash Freddy","2005-06-15 00:49:19",1183,"2.99",706,6,5
104,"Bugsy Song","2005-06-15 00:49:36",1184,"2.99",473,4,7
611,"Musketeers Wait","2005-06-15 00:54:12",1185,"4.99",2785,7,8
341,"Frost Head","2005-06-15 00:56:45",1186,"0.99",1556,5,1
245,"Double Wrath","2005-06-15 00:58:50",1187,"0.99",1108,4,8
55,"Barbarella Streetcar","2005-06-15 01:04:07",1188,"2.99",246,6,4
29,"Antitrust Tomatoes","2005-06-15 01:04:22",1189,"2.99",142,5,9
563,"Massacre Usual","2005-06-15 01:05:32",1190,"4.99",2572,6,8
480,"Jeepers Wedding","2005-06-15 01:10:35",1191,"2.99",2221,3,2
898,"Tourist Pelican","2005-06-15 01:18:39",1192,"4.99",4134,4,4
983,"Won Dares","2005-06-15 01:24:20",1193,"2.99",4504,7,6
826,"Speed Suit","2005-06-15 01:25:08",1194,"4.99",3774,7,6
491,"Jumping Wrath","2005-06-15 01:37:38",1195,"0.99",2272,4,2
222,"Desert Poseidon","2005-06-15 01:38:31",1196,"4.99",994,4,3
835,"Spy Mile","2005-06-15 01:42:46",1197,"2.99",3812,6,5
252,"Dream Pickup","2005-06-15 01:48:58",1198,"2.99",1138,6,5
57,"Basic Easy","2005-06-15 01:58:50",1199,"2.99",253,4,1
732,"Rings Heartbreakers","2005-06-15 01:59:51",1200,"0.99",3329,5,6
588,"Model Fish","2005-06-15 02:06:28",1201,"4.99",2679,4,1
619,"Neighbors Charade","2005-06-15 02:08:04",1202,"0.99",2821,3,1
481,"Jekyll Frogmen","2005-06-15 02:09:02",1203,"2.99",2223,4,6
535,"Love Suicides","2005-06-15 02:21:46",1204,"0.99",2450,6,5
103,"Bucket Brotherhood","2005-06-15 02:25:56",1205,"4.99",470,7,7
244,"Dorado Notting","2005-06-15 02:27:07",1206,"4.99",1097,5,3
492,"Jungle Closer","2005-06-15 02:27:08",1207,"0.99",2277,6,4
164,"Coast Rainbow","2005-06-15 02:30:03",1208,"0.99",750,4,3
327,"Fool Mockingbird","2005-06-15 02:31:12",1209,"4.99",1494,3,6
1,"Academy Dinosaur","2005-06-15 02:57:51",1210,"0.99",7,6,5
738,"Rocketeer Mother","2005-06-15 03:01:20",1211,"0.99",3360,3,3
789,"Shock Cabin","2005-06-15 03:03:33",1212,"2.99",3611,7,2
700,"Prix Undefeated","2005-06-15 03:14:05",1213,"2.99",3191,4,0
979,"Witches Panic","2005-06-15 03:18:40",1214,"4.99",4482,6,5
55,"Barbarella Streetcar","2005-06-15 03:21:00",1215,"2.99",242,6,4
865,"Sunrise League","2005-06-15 03:23:48",1216,"4.99",3973,3,3
131,"Center Dinosaur","2005-06-15 03:24:14",1217,"4.99",600,5,3
54,"Banger Pinocchio","2005-06-15 03:24:44",1218,"0.99",239,5,6
659,"Park Citizen","2005-06-15 03:25:59",1219,"4.99",3005,3,5
354,"Ghost Groundhog","2005-06-15 03:26:15",1220,"4.99",1621,6,8
460,"Innocent Usual","2005-06-15 03:35:16",1221,"4.99",2124,3,3
614,"Name Detective","2005-06-15 03:38:49",1222,"4.99",2799,5,2
286,"Enough Raging","2005-06-15 03:38:53",1223,"2.99",1299,7,5
345,"Gables Metropolis","2005-06-15 03:44:25",1224,"0.99",1572,3,2
418,"Hobbit Alien","2005-06-15 03:45:35",1225,"0.99",1929,5,4
496,"Kick Savannah","2005-06-15 03:46:10",1226,"0.99",2290,3,8
142,"Chicken Hellfighters","2005-06-15 03:50:03",1227,"0.99",654,3,6
977,"Window Side","2005-06-15 03:50:36",1228,"2.99",4473,3,2
463,"Instinct Airport","2005-06-15 03:53:13",1229,"2.99",2140,4,3
504,"Kwai Homeward","2005-06-15 04:04:09",1230,"0.99",2324,5,1
658,"Paris Weekend","2005-06-15 04:04:41",1231,"2.99",3003,7,5
602,"Mourning Purple","2005-06-15 04:18:10",1232,"0.99",2743,5,2
916,"Turn Star","2005-06-15 04:18:37",1233,"2.99",4214,3,7
155,"Cleopatra Devil","2005-06-15 04:21:52",1234,"0.99",709,6,7
223,"Desire Alien","2005-06-15 04:31:28",1235,"2.99",1000,7,7
698,"Princess Giant","2005-06-15 04:34:27",1236,"2.99",3182,3,3
715,"Range Moonwalker","2005-06-15 04:44:10",1237,"4.99",3249,3,8
773,"Seabiscuit Punk","2005-06-15 04:49:08",1238,"2.99",3534,6,5
816,"Snowman Rollercoaster","2005-06-15 04:53:01",1239,"0.99",3731,3,1
841,"Star Operation","2005-06-15 04:58:07",1240,"2.99",3841,5,2
956,"Wanda Chamber","2005-06-15 04:59:43",1241,"4.99",4377,7,9
179,"Conquerer Nuts","2005-06-15 05:05:07",1242,"4.99",821,4,7
576,"Mighty Luck","2005-06-15 05:07:32",1243,"2.99",2629,7,6
229,"Devil Desire","2005-06-15 05:08:40",1244,"4.99",1026,6,5
290,"Everyone Craft","2005-06-15 05:09:01",1245,"0.99",1314,4,7
95,"Breakfast Goldfinger","2005-06-15 05:11:19",1246,"4.99",431,5,6
881,"Temple Attraction","2005-06-15 05:16:40",1247,"4.99",4049,5,8
848,"Stone Fire","2005-06-15 05:33:52",1248,"0.99",3878,3,4
460,"Innocent Usual","2005-06-15 05:38:09",1249,"4.99",2120,3,7
951,"Voyage Legally","2005-06-15 05:55:40",1250,"0.99",4360,6,8
728,"Reunion Witches","2005-06-15 05:58:55",1251,"0.99",3307,3,8
253,"Drifter Commandments","2005-06-15 06:05:18",1252,"4.99",1147,5,9
711,"Raging Airplane","2005-06-15 06:06:33",1253,"4.99",3242,4,6
869,"Suspects Quills","2005-06-15 06:11:16",1254,"2.99",3986,4,6
313,"Fidelity Devil","2005-06-15 06:13:45",1255,"4.99",1433,5,1
314,"Fight Jawbreaker","2005-06-15 06:13:57",1256,"0.99",1437,3,1
421,"Holiday Games","2005-06-15 06:15:36",1257,"4.99",1938,7,6
989,"Working Microcosmos","2005-06-15 06:21:30",1258,"4.99",4530,4,3
974,"Wild Apollo","2005-06-15 06:37:55",1259,"0.99",4460,4,8
73,"Bingo Talented","2005-06-15 06:42:25",1260,"2.99",330,5,1
534,"Louisiana Harry","2005-06-15 06:52:57",1261,"0.99",2447,5,6
981,"Wolves Desire","2005-06-15 06:54:53",1262,"0.99",4495,7,7
900,"Town Ark","2005-06-15 06:56:39",1263,"2.99",4144,6,1
908,"Trap Guys","2005-06-15 06:59:39",1264,"4.99",4176,3,3
219,"Deep Crusade","2005-06-15 07:00:50",1265,"4.99",982,6,4
482,"Jeopardy Encino","2005-06-15 07:11:39",1266,"0.99",2230,3,6
923,"Unfaithful Kill","2005-06-15 07:21:21",1267,"2.99",4246,7,2
795,"Siege Madre","2005-06-15 07:29:30",1268,"0.99",3641,7,8
22,"Amistad Midsummer","2005-06-15 07:29:59",1269,"2.99",108,6,1
12,"Alaska Phantom","2005-06-15 07:30:22",1270,"0.99",62,6,3
84,"Boiled Dares","2005-06-15 07:32:24",1271,"4.99",379,7,6
687,"Pocus Pulp","2005-06-15 07:42:58",1272,"0.99",3128,6,3
79,"Blade Polish","2005-06-15 07:52:35",1273,"0.99",361,5,6
608,"Murder Antitrust","2005-06-15 07:52:52",1274,"2.99",2765,6,5
212,"Darn Forrester","2005-06-15 07:55:43",1275,"4.99",950,7,5
330,"Forrester Comancheros","2005-06-15 08:00:13",1276,"4.99",1508,7,9
15,"Alien Center","2005-06-15 08:01:29",1277,"2.99",76,5,7
976,"Wind Phantom","2005-06-15 08:09:12",1278,"0.99",4471,6,2
153,"Citizen Shrek","2005-06-15 08:13:57",1279,"0.99",698,7,3
570,"Mermaid Insects","2005-06-15 08:16:06",1280,"4.99",2597,5,6
649,"Oz Liaisons","2005-06-15 08:21:39",1281,"2.99",2963,4,2
42,"Artist Coldblooded","2005-06-15 08:25:33",1282,"2.99",186,5,6
697,"Primary Glass","2005-06-15 08:27:30",1283,"0.99",3177,7,1
304,"Fargo Gandhi","2005-06-15 08:27:33",1284,"2.99",1387,3,2
234,"Disturbing Scarface","2005-06-15 08:33:06",1285,"2.99",1054,6,4
169,"Comforts Rush","2005-06-15 08:41:13",1286,"2.99",774,3,8
914,"Trouble Date","2005-06-15 08:41:38",1287,"2.99",4204,6,7
181,"Contact Anonymous","2005-06-15 08:41:52",1288,"2.99",830,7,4
693,"Potter Connecticut","2005-06-15 08:44:09",1289,"2.99",3154,5,6
417,"Hills Neighbors","2005-06-15 08:52:44",1290,"0.99",1921,5,9
679,"Pilot Hoosiers","2005-06-15 08:55:01",1291,"2.99",3090,6,9
989,"Working Microcosmos","2005-06-15 09:03:52",1292,"4.99",4535,4,6
632,"Nuts Ties","2005-06-15 09:06:24",1293,"4.99",2882,5,3
75,"Bird Independence","2005-06-15 09:09:27",1294,"4.99",339,6,4
637,"Open African","2005-06-15 09:17:20",1295,"4.99",2897,7,3
382,"Grit Clockwork","2005-06-15 09:23:59",1296,"0.99",1760,3,4
239,"Dogma Family","2005-06-15 09:31:28",1297,"4.99",1075,5,4
905,"Trainspotting Strangers","2005-06-15 09:32:53",1298,"4.99",4163,7,1
347,"Games Bowfinger","2005-06-15 09:34:50",1299,"4.99",1584,7,6
554,"Malkovich Pet","2005-06-15 09:36:19",1300,"2.99",2524,6,2
324,"Flintstones Happiness","2005-06-15 09:46:33",1301,"4.99",1484,3,9
72,"Bill Others","2005-06-15 09:48:37",1302,"2.99",324,6,7
436,"Hours Rage","2005-06-15 09:55:57",1303,"0.99",2001,4,5
288,"Escape Metropolis","2005-06-15 09:56:02",1304,"2.99",1304,7,9
42,"Artist Coldblooded","2005-06-15 09:59:16",1305,"2.99",187,5,4
461,"Insects Stone","2005-06-15 09:59:24",1306,"0.99",2132,3,4
81,"Blindness Gun","2005-06-15 10:06:15",1307,"4.99",368,6,5
49,"Badman Dawn","2005-06-15 10:07:48",1308,"2.99",220,6,9
512,"League Hellfighters","2005-06-15 10:10:49",1309,"4.99",2356,5,1
444,"Hustler Party","2005-06-15 10:11:42",1310,"4.99",2045,3,1
683,"Pity Bound","2005-06-15 10:11:59",1311,"4.99",3114,5,2
789,"Shock Cabin","2005-06-15 10:16:27",1312,"2.99",3608,7,5
361,"Gleaming Jawbreaker","2005-06-15 10:18:34",1313,"2.99",1657,5,8
300,"Falcon Volume","2005-06-15 10:21:45",1314,"4.99",1359,5,6
842,"State Wasteland","2005-06-15 10:23:08",1315,"2.99",3844,4,6
850,"Story Side","2005-06-15 10:26:23",1316,"0.99",3891,7,6
809,"Slipper Fidelity","2005-06-15 10:30:19",1317,"0.99",3696,5,9
606,"Mummy Creatures","2005-06-15 10:34:26",1318,"0.99",2760,3,5
936,"Vanishing Rocky","2005-06-15 10:39:05",1319,"2.99",4296,3,3
979,"Witches Panic","2005-06-15 10:42:13",1320,"4.99",4484,6,2
770,"Scissorhands Slums","2005-06-15 10:49:17",1321,"2.99",3516,5,1
450,"Idols Snatchers","2005-06-15 10:55:09",1322,"2.99",2076,5,3
721,"Reds Pocus","2005-06-15 10:55:17",1323,"4.99",3273,7,9
167,"Coma Head","2005-06-15 11:02:45",1324,"4.99",764,6,2
10,"Aladdin Calendar","2005-06-15 11:03:24",1325,"4.99",52,6,5
11,"Alamo Videotape","2005-06-15 11:07:39",1326,"0.99",59,6,7
89,"Borrowers Bedazzled","2005-06-15 11:11:39",1327,"0.99",403,7,7
800,"Sinners Atlantis","2005-06-15 11:23:27",1328,"2.99",3665,7,4
255,"Driving Polish","2005-06-15 11:25:06",1329,"4.99",1154,6,2
270,"Earth Vision","2005-06-15 11:29:17",1330,"0.99",1219,7,9
679,"Pilot Hoosiers","2005-06-15 11:34:33",1331,"2.99",3089,6,6
309,"Feud Frogmen","2005-06-15 11:36:01",1332,"0.99",1412,6,2
99,"Bringing Hysterical","2005-06-15 11:37:08",1333,"2.99",448,7,1
274,"Egg Igby","2005-06-15 11:43:09",1334,"2.99",1242,4,5
374,"Graffiti Love","2005-06-15 11:51:30",1335,"0.99",1713,3,1
369,"Goodfellas Salute","2005-06-15 12:01:34",1336,"4.99",1696,4,8
873,"Sweethearts Suspects","2005-06-15 12:12:42",1337,"0.99",4014,3,5
268,"Early Home","2005-06-15 12:17:34",1338,"4.99",1206,6,4
93,"Brannigan Sunrise","2005-06-15 12:21:56",1339,"4.99",424,4,4
56,"Barefoot Manchurian","2005-06-15 12:24:15",1340,"2.99",251,6,7
738,"Rocketeer Mother","2005-06-15 12:26:18",1341,"0.99",3363,3,6
968,"Werewolf Lola","2005-06-15 12:26:21",1342,"4.99",4429,6,7
522,"Life Twisted","2005-06-15 12:27:19",1343,"2.99",2393,4,6
355,"Ghostbusters Elf","2005-06-15 12:29:41",1344,"0.99",1625,7,7
232,"Dirty Ace","2005-06-15 12:32:13",1345,"2.99",1041,7,9
991,"Worst Banger","2005-06-15 12:39:52",1346,"2.99",4540,4,9
83,"Blues Instinct","2005-06-15 12:43:43",1347,"2.99",374,5,1
450,"Idols Snatchers","2005-06-15 12:45:30",1348,"2.99",2078,5,2
251,"Dragonfly Strangers","2005-06-15 12:49:02",1349,"4.99",1131,6,2
927,"Uprising Uptown","2005-06-15 12:50:25",1350,"2.99",4261,6,8
514,"Lebowski Soldiers","2005-06-15 12:51:03",1351,"2.99",2364,6,7
948,"Voice Peach","2005-06-15 12:58:27",1352,"0.99",4352,6,3
595,"Moon Bunch","2005-06-15 13:13:36",1353,"0.99",2711,7,6
285,"English Bulworth","2005-06-15 13:13:49",1354,"0.99",1294,3,8
914,"Trouble Date","2005-06-15 13:13:59",1355,"2.99",4203,6,5
291,"Evolution Alter","2005-06-15 13:17:01",1356,"0.99",1318,5,4
494,"Karate Moon","2005-06-15 13:26:23",1357,"0.99",2285,4,8
440,"Hunger Roof","2005-06-15 13:28:48",1358,"0.99",2025,6,6
690,"Pond Seattle","2005-06-15 13:30:30",1359,"2.99",3140,7,2
893,"Titans Jerk","2005-06-15 13:32:15",1360,"4.99",4107,4,3
945,"Virginian Pluto","2005-06-15 13:37:38",1361,"0.99",4338,5,4
987,"Words Hunter","2005-06-15 13:53:32",1362,"2.99",4524,3,4
168,"Comancheros Enemy","2005-06-15 14:05:11",1363,"0.99",771,5,2
23,"Anaconda Confessions","2005-06-15 14:05:32",1364,"0.99",115,3,1
835,"Spy Mile","2005-06-15 14:09:55",1365,"2.99",3813,6,4
921,"Uncut Suicides","2005-06-15 14:21:00",1366,"2.99",4238,7,9
329,"Forrest Sons","2005-06-15 14:25:17",1367,"2.99",1505,4,6
439,"Hunchback Impossible","2005-06-15 14:27:47",1368,"4.99",2020,4,8
149,"Christmas Moonshine","2005-06-15 14:29:14",1369,"0.99",679,7,1
140,"Cheaper Clyde","2005-06-15 14:31:05",1370,"0.99",644,6,7
166,"Color Philadelphia","2005-06-15 14:38:15",1371,"2.99",760,6,8
818,"Something Duck","2005-06-15 14:45:48",1372,"4.99",3740,4,2
64,"Beethoven Exorcist","2005-06-15 14:48:04",1373,"0.99",284,6,7
736,"Robbery Bright","2005-06-15 14:49:54",1374,"0.99",3353,4,7
777,"Secretary Rouge","2005-06-15 14:54:56",1375,"4.99",3555,5,6
929,"Usual Untouchables","2005-06-15 14:59:06",1376,"4.99",4271,5,4
747,"Roxanne Rebel","2005-06-15 15:02:03",1377,"0.99",3410,5,7
953,"Wait Cider","2005-06-15 15:03:15",1378,"0.99",4372,3,4
176,"Congeniality Quest","2005-06-15 15:05:10",1379,"0.99",810,6,3
741,"Roman Punk","2005-06-15 15:13:10",1380,"0.99",3376,7,3
718,"Rebel Airport","2005-06-15 15:17:21",1381,"0.99",3262,7,5
688,"Polish Brooklyn","2005-06-15 15:18:08",1382,"0.99",3133,6,7
284,"Enemy Odds","2005-06-15 15:20:06",1383,"4.99",1281,5,9
922,"Undefeated Dalmations","2005-06-15 15:22:03",1384,"4.99",4242,7,3
888,"Thin Sagebrush","2005-06-15 15:28:23",1385,"4.99",4073,5,3
286,"Enough Raging","2005-06-15 15:38:58",1386,"2.99",1296,7,5
114,"Camelot Vacation","2005-06-15 15:40:56",1387,"0.99",515,3,2
869,"Suspects Quills","2005-06-15 15:48:41",1388,"2.99",3987,4,7
215,"Dawn Pond","2005-06-15 15:49:01",1389,"4.99",965,4,4
982,"Women Dorado","2005-06-15 16:06:29",1390,"0.99",4502,4,4
916,"Turn Star","2005-06-15 16:11:21",1391,"2.99",4213,3,7
79,"Blade Polish","2005-06-15 16:12:27",1392,"0.99",363,5,1
608,"Murder Antitrust","2005-06-15 16:12:50",1393,"2.99",2767,6,4
615,"Nash Chocolat","2005-06-15 16:17:21",1394,"2.99",2802,6,6
165,"Coldblooded Darling","2005-06-15 16:21:04",1395,"4.99",753,7,8
226,"Destiny Saturday","2005-06-15 16:22:38",1396,"4.99",1007,4,2
397,"Hanky October","2005-06-15 16:25:26",1397,"2.99",1830,5,6
962,"Wasteland Divine","2005-06-15 16:28:42",1398,"2.99",4402,7,1
314,"Fight Jawbreaker","2005-06-15 16:29:51",1399,"0.99",1435,3,3
51,"Balloon Homeward","2005-06-15 16:29:56",1400,"2.99",230,5,6
890,"Tights Dawn","2005-06-15 16:30:22",1401,"0.99",4081,5,6
425,"Holy Tadpole","2005-06-15 16:31:08",1402,"0.99",1951,6,9
741,"Roman Punk","2005-06-15 16:31:59",1403,"0.99",3380,7,7
609,"Muscle Bright","2005-06-15 16:38:53",1404,"2.99",2776,7,1
698,"Princess Giant","2005-06-15 16:41:26",1405,"2.99",3184,3,6
685,"Platoon Instinct","2005-06-15 16:44:00",1406,"4.99",3118,6,6
284,"Enemy Odds","2005-06-15 16:45:07",1407,"4.99",1286,5,8
582,"Miracle Virtual","2005-06-15 16:57:58",1408,"2.99",2655,3,7
306,"Feathers Metal","2005-06-15 16:58:12",1409,"0.99",1398,3,6
176,"Congeniality Quest","2005-06-15 16:59:46",1410,"0.99",809,6,6
492,"Jungle Closer","2005-06-15 17:05:36",1411,"0.99",2276,6,6
